A1,A2
169,0
160,0
150,0
138,0
135,0
135,0
126,0
119,0
107,0
106,0
88,0
15,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
3,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
56,0
97,0
114,0
133,0
192,0
290,0
314,0
321,0
322,0
324,0
330,0
333,0
333,0
333,0
337,0
349,0
364,0
378,0
391,0
405,0
422,0
435,2
440,3
442,3
444,4
450,5
458,8
463,11
465,12
466,12
467,13
468,13
470,14
472,15
479,18
484,21
491,25
499,29
513,38
530,48
544,57
561,68
594,89
627,111
804,238
944,335
940,332
969,354
970,354
970,355
970,355
970,355
970,355
970,355
970,355
970,355
970,355
970,355
970,355
970,355
970,356
970,356
970,356
970,356
970,356
971,356
971,356
971,356
971,356
970,356
970,356
971,356
971,356
971,356
971,356
971,356
971,356
970,356
969,355
969,355
970,355
969,355
943,336
936,331
942,335
940,334
913,314
750,196
660,135
621,108
565,71
531,49
520,42
517,41
515,39
506,34
500,31
499,30
496,28
492,26
487,23
483,21
480,19
476,17
472,15
469,13
466,12
464,11
462,10
460,9
457,8
455,7
452,6
447,5
444,3
440,3
438,2
432,1
424,0
420,0
418,0
411,0
347,0
264,0
213,0
194,0
168,0
121,0
109,0
106,0
99,0
47,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
1,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
1,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
